,region,ss_z,ss,ss_k,ss_null,ss_null_mean,ss_null_std,N
10,RSPv,0.009499979477807566,0.18630460708903396,4,"[0.16276962818038465, 0.18887317332916057, 0.2044402891975244, 0.21235005113070352, 0.1806087946918421, 0.19395493877914277, 0.17325599692971208, 0.19472007534898056, 0.15853857317817527, 0.21748889878853708, 0.20050390494369383, 0.18858983615356512, 0.1743688479986929, 0.2073465700439834, 0.16850969146161354, 0.21117679004465634, 0.17405126825772296, 0.1796815640806619, 0.17249555703885056, 0.22068366191167396, 0.17341915545567024, 0.1965619056338207, 0.21230845227395254, 0.18594923994250617, 0.1915828794799383, 0.1796939376752037, 0.17583305195782456, 0.19127104554553412, 0.19252086140217567, 0.2040216659202227, 0.17668549749812193, 0.1849581774661819, 0.21926454152661762, 0.171344453141333, 0.18688035652938478, 0.2042830393555815, 0.19234228137948622, 0.17618461217954498, 0.19395012209537568, 0.18331978901068263, 0.17453276965864126, 0.17389056803378156, 0.1626990816425814, 0.18075469359669893, 0.18602101513471633, 0.17055485745718293, 0.18108593199173978, 0.20402853163761833, 0.1771109023923419, 0.17425238583429806, 0.1724004714207171, 0.21536999573039653, 0.20875291910564645, 0.1679092135965095, 0.1706622369830416, 0.1777693025293639, 0.18184088187488967, 0.18110004341207342, 0.1781245265837098, 0.16821891233950825, 0.14683745894134842, 0.16767695511100855, 0.17007720650675223, 0.19074248233670588, 0.19115787094395886, 0.2113461983281008, 0.1795226708253193, 0.19500805819279543, 0.17259979448799528, 0.21219177802781844, 0.19469818440572592, 0.18948313431185565, 0.16958075451878152, 0.18616350286956188, 0.1751844322997562, 0.19317751681214787, 0.20188115759369657, 0.16340202761367717, 0.18218147117308078, 0.17160737134000556, 0.2075179479373047, 0.17176714616491948, 0.16934243880472907, 0.2054292612008809, 0.18530980328432778, 0.1831163697388338, 0.16129616730757734, 0.18100840717312539, 0.20430144746937587, 0.22632176860344191, 0.18238804459260788, 0.1966335695711726, 0.1986458871896533, 0.16581844539805582, 0.1874831047074855, 0.17583878068202125, 0.19876720980360785, 0.1868326207187358, 0.18267717263786815, 0.19654781405341779]",0.18615425851593126,0.015826199778001697,104
11,RSPd,4.345583636623346,0.27157124270749367,5,"[0.1625599953556671, 0.18882009066041805, 0.18613868732870767, 0.22057631901, 0.19844249152602333, 0.18292497626120294, 0.21330100589210038, 0.1796735541959623, 0.19915852367017742, 0.1732640251251207, 0.1866335741448108, 0.21474401392090608, 0.1672008837855946, 0.2466703529315282, 0.21707296569445794, 0.2152820924129899, 0.2108877604784428, 0.19276580503377136, 0.2465931024621823, 0.22101578282948367, 0.2079450198493752, 0.18292133410988373, 0.20617346499763645, 0.20953857242872553, 0.19188624824442185, 0.20853787907398552, 0.19919284780828064, 0.20035877264557428, 0.1955630891830259, 0.18868759865890303, 0.2083764323681743, 0.19669823710776982, 0.22035353251871223, 0.18823085646967835, 0.21811876903228025, 0.18215498757327914, 0.19686995063706011, 0.1996045178455404, 0.20221970071198161, 0.16632008468394993, 0.17858916818793413, 0.19891164918461085, 0.18334879387903746, 0.19558960285642277, 0.21500988703539428, 0.19514200969785575, 0.1681110296849364, 0.20134293079052737, 0.21002681232094317, 0.21747635868118476, 0.1957087554093322, 0.18709916716088498, 0.20166650019987473, 0.20457088992166725, 0.18300331875348605, 0.19684509023752586, 0.23172799019683174, 0.19375655202344144, 0.20671127896194527, 0.1849791439509295, 0.18865239127375794, 0.18483837036241846, 0.17432632761812017, 0.19594297523304746, 0.2001619144223686, 0.19634650401540782, 0.194572350317215, 0.1822816076374357, 0.20481221560685553, 0.20333828873792528, 0.18513750119364353, 0.21721955423093345, 0.18849024806887824, 0.19274636653276242, 0.2152741329772434, 0.24249333413359284, 0.18428856808624594, 0.20539648190687018, 0.17570395717497092, 0.20346909133485602, 0.19596848892906107, 0.1855327828019446, 0.1949419960862441, 0.21667208160703602, 0.1743449303542584, 0.17590333847998954, 0.1842029615410101, 0.19556849317204125, 0.22773341861109517, 0.18862696183951597, 0.17622732773196245, 0.18344454944255933, 0.1978453903925959, 0.23623536512257995, 0.20251694668915088, 0.19864559354441597, 0.21984308855300141, 0.19155294406009937, 0.19425977889786863, 0.18519603351696495]",0.19803849480040497,0.016921259387893392,71
12,GU,1.5640039160563346,0.20195888168808704,3,"[0.15552019322214497, 0.17114066538627995, 0.16722862532184743, 0.17499103744691255, 0.1900006731118754, 0.18292666830429527, 0.1831106453797325, 0.16200009776981975, 0.1797148875077087, 0.17117221049759207, 0.17375453330999163, 0.17143220502810771, 0.18479595884917313, 0.19414900274876495, 0.176437426296976, 0.19628310904400575, 0.1854028160060027, 0.17480530627718993, 0.17709745340870817, 0.20721841473045116, 0.20026596246318462, 0.17598107646363456, 0.17387694244993562, 0.20084962463078587, 0.2136906474449949, 0.17338321830937378, 0.18627513276943783, 0.18505112804995824, 0.17627653241721264, 0.1816211686838235, 0.18568755385871996, 0.15327893336941695, 0.1674156190126708, 0.19227862905459253, 0.1693751640681305, 0.17642455029357682, 0.18794702302315744, 0.17401975781355764, 0.21087694017622963, 0.17538883934725058, 0.16998319490894132, 0.17943450636944344, 0.18726144203641673, 0.19308092333631366, 0.19988343543108275, 0.2013447187780832, 0.16556733337620158, 0.21862270882946488, 0.18363142080458958, 0.16477193750356348, 0.15299311498082532, 0.17080991002318513, 0.17954786362819639, 0.18512722653213026, 0.1904133867557271, 0.17923384001418843, 0.18623036508837698, 0.17544661371389256, 0.1844798915938745, 0.175050228714532, 0.1885631771416227, 0.1622685701582287, 0.16978393989051896, 0.18156211179637685, 0.17500073178841358, 0.1765213364833943, 0.1711908777696941, 0.20928322902056634, 0.16154044175796686, 0.18884002275236467, 0.17058316498977355, 0.1654337429459252, 0.1686990950022664, 0.16772396761273775, 0.1878760901865074, 0.2065230266399684, 0.1863133652644418, 0.21033922245728495, 0.17699532863476078, 0.16272001994390392, 0.17915673007943858, 0.19407802770593127, 0.19076781722822245, 0.17567529470776022, 0.18469402906148472, 0.17292643640300645, 0.1798393681645531, 0.17766432079319391, 0.1806882899807655, 0.165929202323298, 0.1941858079090923, 0.1579412745391925, 0.1889468113136876, 0.15712457868088214, 0.19503185807814757, 0.1736848269002058, 0.19488464183408508, 0.18359783547015995, 0.179149930826653, 0.18632796745618216]",0.18082116947458918,0.013515127421673599,88
13,ORBl,2.000789810755186,0.23825607451646344,3,"[0.17215894189590647, 0.19560985759668933, 0.20758852845727313, 0.19005002257297787, 0.20534254672984115, 0.19812941424947558, 0.20410762825127818, 0.20152064898178834, 0.17870569944379447, 0.2159567251911504, 0.20521474761752959, 0.20309265353426229, 0.18105207453350192, 0.19833696128716943, 0.19362483296598607, 0.21054533182577384, 0.16658329700695979, 0.19069973448011415, 0.20554329405289035, 0.22359829061153494, 0.19848742217972576, 0.21717966966307062, 0.21297828348126402, 0.2128951338006971, 0.20231061112309578, 0.21397218301508075, 0.2144267560076704, 0.24982455997958836, 0.19951399197559938, 0.1950301139849463, 0.207585590216446, 0.21731482208396857, 0.21208373263199118, 0.21796652897059265, 0.21843270025731293, 0.21524416119349504, 0.18844770398492836, 0.20256875026302043, 0.2076875041164839, 0.24179696500859935, 0.17146728312456022, 0.18899490244409975, 0.2057763757556754, 0.19108653557801486, 0.21768790213987455, 0.1842656505091303, 0.2280191516194563, 0.19213185737062646, 0.17900531872197686, 0.2227483548795669, 0.21220753701793166, 0.2061657834048036, 0.19889778807499126, 0.19165645677057144, 0.1864621370199768, 0.20247586031430106, 0.1902664271821587, 0.21471560889047997, 0.2006864968843779, 0.1832894850893686, 0.20558026347564948, 0.2176446604108782, 0.2092098210223058, 0.2277169729190285, 0.2164699857201439, 0.21860327710202732, 0.1819143944010844, 0.17577500096249815, 0.18360827630166673, 0.20572484978584804, 0.2063672610195989, 0.22035085358764578, 0.22249571699382983, 0.223008013964769, 0.19065672752553953, 0.22612145078717075, 0.21797252169814113, 0.18915344414445234, 0.19850819959513422, 0.19874550584189418, 0.24589691437000336, 0.21986030731783285, 0.23720415376354145, 0.1701020321066472, 0.19254689057043844, 0.1896319481970846, 0.15556451457991452, 0.22185864002928884, 0.20532449318832474, 0.19860611413571994, 0.19677993127869395, 0.19671495606352238, 0.21718056791304366, 0.1985854433484515, 0.23272850002928389, 0.22207059951353528, 0.19662696215236283, 0.20556560755843775, 0.21593736648806108, 0.2038472593568237]",0.2041947572723573,0.01702393577826643,52
14,AId,-0.061734037561424794,0.15502428288316808,5,"[0.14592908075749755, 0.1555133536563529, 0.16085187434973391, 0.1463853145249914, 0.15409163651882749, 0.15422107421487807, 0.15727561034262708, 0.16661322058780123, 0.1578562379074784, 0.16663706208069484, 0.1556866258535349, 0.1585448256953922, 0.1653991150798228, 0.15003753661000932, 0.16255105248467877, 0.14138600934239517, 0.15658934393299023, 0.15864127678022988, 0.1568619069732275, 0.15661264993906254, 0.16547804629693205, 0.17540175177519335, 0.1553034549333162, 0.16486068036894755, 0.15418578961771698, 0.15000653965561833, 0.16416257088718583, 0.14384497919065423, 0.15831467596115942, 0.16199387545668595, 0.148102452576631, 0.14084346244504095, 0.14868456849042053, 0.16333932975302431, 0.1570816260022409, 0.15482688388296126, 0.14752041548632067, 0.15484446587322181, 0.15517443115187166, 0.14783458188801266, 0.16071820636169082, 0.1570095022426399, 0.16126173557347892, 0.15610791418167091, 0.14985264306808244, 0.15916566950965613, 0.15710064101735652, 0.16102075947890251, 0.1534226873669045, 0.15934107394099103, 0.16169776741364356, 0.14902827147969905, 0.16952044079919887, 0.16524714695398204, 0.15981229338429356, 0.15859296427965178, 0.1432655365067345, 0.167540121544325, 0.16025894292510745, 0.14555538218386566, 0.15275176507296015, 0.1497875006623113, 0.15528149838716623, 0.15889701658158104, 0.16096273432898303, 0.15844294209398882, 0.14642263576816295, 0.15269668996785804, 0.15088223220547184, 0.15432042595134113, 0.15090664404476842, 0.14436418086876276, 0.15740853609513172, 0.1474368742264546, 0.15347725155445727, 0.14408659640612892, 0.17359122424097037, 0.1457010573950945, 0.15270386154988008, 0.15334563797518355, 0.16089963059287857, 0.1450539242155036, 0.14253450854264837, 0.15743355434965203, 0.1521189928543216, 0.15540352271990268, 0.15183656746049426, 0.16468202924158903, 0.1583714913406555, 0.15088540408745937, 0.1464950540766061, 0.15712140444394976, 0.1536232037163452, 0.15162958764662712, 0.172030492967505, 0.15923388920897338, 0.14981892245595596, 0.15016724195392597, 0.16196231679312775, 0.14723464202717418]",0.15547012775609212,0.00722202678676942,176
15,VISpm,1.8237913091162854,0.2108944250613009,3,"[0.14916730458755786, 0.17095169858238796, 0.16335089003491457, 0.21583031210501938, 0.18220264360273825, 0.17929126956763883, 0.18942372334645405, 0.16757927780736065, 0.18889182713256053, 0.1676324041788562, 0.17480969815672162, 0.14894056416026288, 0.16694148382506363, 0.1662913875592643, 0.2069093044792806, 0.16548425537333955, 0.2039986296357212, 0.15544264112866443, 0.20233746289053067, 0.20080624358773452, 0.15960645457915917, 0.2254542641994959, 0.1904721391713472, 0.16556510822390094, 0.21033099461614968, 0.18184993263107926, 0.16649142557547733, 0.16956748415422296, 0.17275994324736496, 0.18971578230560687, 0.1818191647022931, 0.21058267586198365, 0.16470434486350585, 0.15814411751213384, 0.1653305528840087, 0.17977757908410666, 0.18258328767502902, 0.1549208931182491, 0.16004614306720544, 0.17940225690922443, 0.19539636355069642, 0.17106916010119488, 0.1758001151465825, 0.18628260849672254, 0.17823345950619926, 0.1644793384253436, 0.1933648154505334, 0.16106269964204198, 0.1910259220793083, 0.16222161962745466, 0.18074061376306627, 0.19638442113682045, 0.1892924669763788, 0.16537455356363234, 0.20946351550909145, 0.18890991417448882, 0.1835254486882189, 0.2014218837429257, 0.16560034677997543, 0.1612364235796636, 0.16316669124851738, 0.15873377301266178, 0.19691831062024173, 0.1820399223642397, 0.18130952423382893, 0.16285536974391251, 0.17147843636360552, 0.19980010879899218, 0.17490476859562892, 0.19581880702432178, 0.17120524171452803, 0.1681281906961576, 0.19348736851986584, 0.21043855036242176, 0.19213068493258734, 0.19494987025851965, 0.15261598279877495, 0.18622969482892682, 0.19130907334338176, 0.1635710502203051, 0.18780308525806927, 0.19953296829474165, 0.17482389440860258, 0.18229804493428833, 0.15400102166200783, 0.1636781433342513, 0.1601852816402487, 0.18431313067508587, 0.16445863900359617, 0.18608908469898958, 0.17191244425600385, 0.1695823287250674, 0.1779958344934096, 0.21722124893187653, 0.18779517405700302, 0.14942471013901182, 0.1825019544946319, 0.1715583585879653, 0.19161343777008377, 0.2121753634523163]",0.17956348824562623,0.017179014210159833,73
16,PL,1.9664175757555429,0.2015779571271376,12,"[0.16368919653517686, 0.18447056349548807, 0.18797686366125346, 0.1895594211954099, 0.18502312827651649, 0.17622474385197082, 0.17868980357674327, 0.17247420870620997, 0.18298517565671898, 0.18562583403682814, 0.17815545603320554, 0.2028374126153067, 0.18492167664580172, 0.15986365769970307, 0.18278660321959697, 0.19506662282479664, 0.17352861591267815, 0.20007240584634906, 0.189838003632668, 0.18123949279274998, 0.1896954397387644, 0.17238602301110245, 0.18857637902623525, 0.16897901932787102, 0.1781740585329668, 0.18956495202752952, 0.17056580563260854, 0.17238674960024472, 0.1793520554399235, 0.18089230756273741, 0.15671343461122306, 0.17809615702932446, 0.19281069881549265, 0.18001817962670735, 0.2006019824182557, 0.18222520927567137, 0.19866518280813739, 0.16733498966401744, 0.1587757589413688, 0.1949001450662878, 0.1716980467681962, 0.183141331972512, 0.1811560544244309, 0.17663691137366455, 0.1978844366812593, 0.16748681310763414, 0.18630246002733822, 0.1643507172717877, 0.19215066893386906, 0.17560811882290728, 0.16752909076406636, 0.1719309670886913, 0.18039244114837855, 0.1766356299954346, 0.16373323197111786, 0.1607478752476823, 0.1883927504052654, 0.17555087118839255, 0.17152883083357656, 0.17616517127176567, 0.18547948593601973, 0.1627124171951122, 0.1732226242995164, 0.17300761803551323, 0.18239903370694294, 0.18660124335526493, 0.1894698961546494, 0.18481213913648809, 0.19043807563687476, 0.16734038699504578, 0.16429843091005633, 0.18347346798563674, 0.17787494145340305, 0.1848990356284665, 0.16247095586957538, 0.18029238858439606, 0.1677600778205516, 0.16205361272077393, 0.15301083142717675, 0.20164933487827016, 0.18394730743761342, 0.18995093707465022, 0.19650056967395424, 0.17522312873417858, 0.18997800884701163, 0.17722693444534354, 0.17061083085922657, 0.17483795631064952, 0.18220337399985412, 0.16909391056603365, 0.15759557148822279, 0.16859628173252472, 0.20410746529389318, 0.16596640795863501, 0.18881468776284907, 0.18966946562697384, 0.17572036031758634, 0.16613404528485215, 0.18825612613428006, 0.18511970798924382]",0.17917584908936923,0.011392345305478146,116
17,VISpor,-0.22428741983334907,0.20507231597388828,3,"[0.189406943021639, 0.17975896051769233, 0.21364629036035385, 0.18654931611471814, 0.20888394284452008, 0.25915690984565654, 0.19922293128644736, 0.21888493179877558, 0.22155032505430686, 0.19284067799961208, 0.196097331644847, 0.20481139097822287, 0.19434174775628996, 0.18329182811221884, 0.19337540383537483, 0.18403929271034783, 0.2099940632227896, 0.18038532160616738, 0.2232713230794774, 0.21123675815477091, 0.2455470971324572, 0.18990201536187346, 0.1743629588449158, 0.2497639075253029, 0.24033539138452134, 0.20955144893202046, 0.20833171728902827, 0.2034589983654685, 0.24285377197266417, 0.21060567498894833, 0.20152572243156316, 0.24032196468279718, 0.20389061569933037, 0.2225028680788736, 0.20283551570559166, 0.19747464402933887, 0.21427625864744695, 0.2010410398706877, 0.19824014276893032, 0.21271317477423937, 0.23055865711999182, 0.19632934071767114, 0.26725273067667576, 0.2207803245197068, 0.21949513723908404, 0.20721199015127958, 0.2160597110069402, 0.19158925640077581, 0.2614570502820813, 0.21537968138841215, 0.16546295835256306, 0.2206130221261826, 0.2073978806679525, 0.20156021977562183, 0.17591905376327321, 0.1778872898689338, 0.21258244742459012, 0.18314760721201456, 0.2100792941554786, 0.23983714248590673, 0.20300634172266285, 0.18186938213408407, 0.21950939592949584, 0.20459285613558312, 0.22204266817737026, 0.2091398669516069, 0.19156237610127616, 0.18865130305083114, 0.208253954967718, 0.23960092730274313, 0.20037905299193956, 0.24916811433453329, 0.2353439776309351, 0.2018187231850651, 0.19788407164949884, 0.21565732829093442, 0.22797509354988751, 0.1858239428424051, 0.2233215255843946, 0.2199902810722639, 0.25237867904163025, 0.20910844949967786, 0.1840995879499878, 0.23405039087349433, 0.20239405228446206, 0.20704472402115637, 0.19306821313459743, 0.21269724768637877, 0.19522180073420675, 0.19762819594265169, 0.19700854445434882, 0.24181607627489682, 0.2008196870687712, 0.19987443064427646, 0.23977679058916984, 0.1832223774468291, 0.2292929767311864, 0.20051235128816688, 0.1790650074085206, 0.27444022063989465]",0.209999924010849,0.02197005984830555,50
18,VISa,0.8237711093844651,0.1571642578467872,3,"[0.14649725173222913, 0.15167976272365752, 0.15385171201873218, 0.15289113385158978, 0.15546117317909539, 0.1621696621497033, 0.14895008712747215, 0.14611429276330032, 0.1387266570516578, 0.16262858362007704, 0.14797283386062482, 0.15405188519625918, 0.15777035143538817, 0.14746610313556485, 0.1493932814051873, 0.14549456892059862, 0.15185101787846028, 0.14853895209414386, 0.15152725256865973, 0.15327988752335597, 0.1515450530746319, 0.15338723012072628, 0.15199823619011313, 0.15522877925022066, 0.14826509662697412, 0.148856813670066, 0.15787419356334148, 0.15267182103672264, 0.14846933875288992, 0.14230870955504643, 0.15238350284840438, 0.15206912337437717, 0.14986037892945936, 0.15693043580114488, 0.1508431837378246, 0.14417667417346705, 0.14590909283519277, 0.14829191029065822, 0.15590405310148514, 0.14866583283464585, 0.152470871385649, 0.14414871447579483, 0.14575782240578994, 0.14759529649729275, 0.1659486029667733, 0.14202737144433475, 0.14811828388405088, 0.15809118117029414, 0.1498275629551581, 0.15355008250648075, 0.1507946612521347, 0.14990170806904343, 0.14765615210802693, 0.14856491412774347, 0.14867653499385755, 0.15400154188143592, 0.14295064841720417, 0.16383833228828407, 0.16609753265521854, 0.16097133793326418, 0.14821468605953156, 0.15648212610025106, 0.1505378562899605, 0.15406979387541173, 0.16056723568849218, 0.15523539666976457, 0.16414316634754167, 0.1426550373957648, 0.14976247477713397, 0.1511373998146608, 0.15816288071534637, 0.15513119083304594, 0.14438840992370183, 0.15847966433844948, 0.16312460767538584, 0.1503536683285929, 0.15130631979075537, 0.15727552878839524, 0.1573398876532807, 0.14408886841070392, 0.15428253840641912, 0.14280599460659194, 0.14588616627637288, 0.1452803222822947, 0.1414076386266721, 0.1434324915875565, 0.15928599047043068, 0.15767210694913758, 0.14674776884209007, 0.1640998984854807, 0.15757361481228532, 0.16118110496320795, 0.16058939935265165, 0.15526360271686407, 0.1524952810131895, 0.14801239169900207, 0.14721414380856937, 0.1555431586462205, 0.1614393798220414, 0.15729463177334857]",0.1521290888803758,0.006112339834512721,406
19,VISam,0.63792129764646,0.17883911238240613,9,"[0.1599411937905638, 0.16736586021951338, 0.15018939293311537, 0.17180116684527683, 0.17658918911642496, 0.1629914670669327, 0.1804351623249173, 0.17646949661957576, 0.16050284157797778, 0.16356231906448437, 0.1619742910182743, 0.1646688239538468, 0.1735373234906554, 0.19152075979131583, 0.1724120750435385, 0.17938329480625945, 0.17576226001628031, 0.17831309706201806, 0.16207883942396492, 0.17979894131894314, 0.17693030220864264, 0.18318026750467806, 0.170089824316213, 0.16804485752819898, 0.18755990868330732, 0.17171661383604142, 0.15993532123482718, 0.15684413001637798, 0.17302460597594607, 0.1829476788663586, 0.17074754332143932, 0.18173802777066003, 0.18162886791646796, 0.1554683211232077, 0.17682584077765676, 0.15988993859535322, 0.17090604983670757, 0.16155533616149553, 0.16411004405459068, 0.17706344463852494, 0.1789087317515653, 0.17326851363936308, 0.18436295750023418, 0.15179010044850325, 0.1662438015439018, 0.17396459103747788, 0.21123515754366565, 0.17797476056207548, 0.18690028638515188, 0.17916603545029702, 0.18590749005572377, 0.17823564322403324, 0.17148195034077035, 0.16124966219085174, 0.14263971239623982, 0.17276219080873256, 0.17434064897553853, 0.17023339205338064, 0.1822530688712079, 0.1716690464830161, 0.17424057958029862, 0.17457300339651888, 0.16010014007756784, 0.18084214723664768, 0.15920118192535895, 0.19735844639091854, 0.157132868708078, 0.1703005256516254, 0.18012105230960448, 0.17041426889120118, 0.15416431634499336, 0.16561236094286338, 0.2022163459308166, 0.1725946690808805, 0.18051856091482185, 0.1601937580444693, 0.1769190284424931, 0.15109836456006562, 0.15308302310114102, 0.17423140143153626, 0.18517447953177646, 0.17283461776807688, 0.15638777820795596, 0.18241624870159973, 0.156876505935442, 0.1632387247342869, 0.16641521992216027, 0.18657853498334903, 0.17754114129987644, 0.16046194982654127, 0.1593890095713161, 0.167468580680787, 0.16941199726373718, 0.16954073994510188, 0.18206390747711643, 0.16997967616953344, 0.17960413401278874, 0.1810346610499513, 0.16508273576276317, 0.15154397146452428]",0.17152053118382887,0.011472545634670534,82
20,MOs,1.5626117101384547,0.1610336022628665,3,"[0.15107287781926143, 0.15120820656203934, 0.14300687399965095, 0.1554737432914617, 0.15328288175909577, 0.1546470099208254, 0.15254722564994252, 0.1533586537555167, 0.16519460170041614, 0.14716214148823256, 0.1486035614836607, 0.14334543307127498, 0.15205597937528742, 0.14175942070905082, 0.14689311282312234, 0.15786699333748758, 0.14364038260979856, 0.1492174147360663, 0.14954366906803412, 0.15222479806627792, 0.15370048478681475, 0.14981302247258918, 0.14355981288607153, 0.1551568860517246, 0.15211426800215333, 0.14077526178261768, 0.14220412880128366, 0.14938493060895425, 0.14798446608921248, 0.14956166588510814, 0.14830088878856773, 0.13893947757397487, 0.15644963486222876, 0.1417050147361161, 0.15378524573324923, 0.14433466691129365, 0.1448705341884658, 0.15187830069845523, 0.14873134500804203, 0.14605374114958466, 0.14782098237351363, 0.14739492858607678, 0.1460423160514428, 0.14764478598904635, 0.1498409682124332, 0.14693445312425676, 0.1480683490855845, 0.1574652451598269, 0.1463412770413066, 0.15468644963310496, 0.1663685364559603, 0.15552624003210752, 0.15558811113280582, 0.1466530170163295, 0.1465066720669797, 0.15511235805480908, 0.16184036566266882, 0.16290836595247044, 0.13911108063521607, 0.14538572918027964, 0.14879620125574605, 0.15532306021522932, 0.14435966983004478, 0.16195726864741328, 0.16133735481639855, 0.15588894948933615, 0.15013656429011799, 0.1629619402366094, 0.14380164644868088, 0.15377817475398203, 0.15187025583627994, 0.14797371903039366, 0.13153684124195744, 0.13549679172358398, 0.14255940066559653, 0.15683636709033963, 0.1423560108352152, 0.16513307266735783, 0.15677792273437732, 0.15245980002264833, 0.14939566440164348, 0.1526465502642032, 0.15160937374595515, 0.1488108375707421, 0.14951593753881715, 0.1571981973992673, 0.15288795801249688, 0.15922348114802343, 0.16051518022596065, 0.1375770529195938, 0.15132070386464674, 0.1464763829085845, 0.1524470937810023, 0.1564762534828087, 0.14773973304218832, 0.1407727559325816, 0.1598702446154536, 0.15376474825271413, 0.16034921643400296, 0.14746354667872855]",0.15056050913739952,0.006702300422757629,469
21,ACAd,0.4527831053539883,0.18398119464981483,4,"[0.1640914909559286, 0.173456731141039, 0.1890935532499186, 0.20256045336982015, 0.1780567982365143, 0.16796485969257105, 0.1744763324927852, 0.18047283747349308, 0.19006240456351625, 0.2054602274435543, 0.17941580703731644, 0.17293478998372552, 0.20666535165752684, 0.1689644982356865, 0.18599912659957718, 0.17472267671358122, 0.18775663074884358, 0.1838417621761865, 0.19128508113673048, 0.1656638974782153, 0.18731764856876476, 0.1652340412621705, 0.1755797166267277, 0.18979544353441716, 0.16319835791818338, 0.17393483842082194, 0.1976113306947049, 0.1956535809743432, 0.18310976181504626, 0.1855612292096395, 0.15843391049911876, 0.17405696886999483, 0.18134515194006998, 0.18278337872186137, 0.17154667969986084, 0.19295619330726174, 0.17647706433806296, 0.17778476082756725, 0.17012400816473627, 0.18228480166525193, 0.1695640492657945, 0.18779716678066383, 0.16906651049258004, 0.17011167833704238, 0.1580365687105796, 0.1870849351923066, 0.1849223359343702, 0.1920303430261822, 0.16037707315019015, 0.18073730152477996, 0.18100469021054977, 0.17878285213034995, 0.17282498067446866, 0.1780685265638744, 0.171944129207737, 0.18953423029316005, 0.1723151399786048, 0.1859421382471318, 0.1807278404664137, 0.17940239866442803, 0.1747548565746262, 0.16655428633047148, 0.1661571181787814, 0.17574906362294357, 0.1811977874539604, 0.22552308702367282, 0.18958883979917265, 0.1876783176297106, 0.18476632289059902, 0.16913062408509244, 0.17271472127687604, 0.18503960080874485, 0.16578001626287697, 0.16187124324494803, 0.2020865237212705, 0.16814640712169104, 0.17693191424211363, 0.19199082752400784, 0.16305411691127217, 0.1894542764203907, 0.17455957387145654, 0.16097409740763421, 0.17026328711637642, 0.17167708698504136, 0.17011788199070665, 0.16941958821760533, 0.1658536262897504, 0.16474925995276968, 0.17181872933578166, 0.16982446832181555, 0.200981920957083, 0.16275834797129965, 0.17895344014026826, 0.19084593603001673, 0.1705005776659495, 0.17493353455826366, 0.1798776140976187, 0.18040544516120816, 0.1907226929985019, 0.16239338378821636]",0.17857809510276934,0.011933085583706385,144
